record_id,session_id,timestamp_iso,pump_model,firmware_version,entry_time_ms,total_keypresses,large_up_count,small_up_count,small_down_count,large_down_count,correction_count,boundary_hit_count,large_btn_ratio,golden_path_ratio,final_rate_ml_h,intended_rate_ml_h,error_magnitude_ml_h,relative_error,confirmed_incorrect,drug_unit_used,drug_id,drug_name,drug_library_used,guardrail_soft_min,guardrail_soft_max,guardrail_hard_min,guardrail_hard_max,guardrail_warning_shown,guardrail_override,guardrail_blocked,rate_within_soft_limits,vtbi_set,vtbi_value_ml,kvo_rate_ml_h,bolus_delivered,bolus_volume_ml,secondary_infusion,patient_weight_kg,pressure_alarm_level,days_since_maintenance,battery_level_pct,firmware_version_risk,network_connected,drug_library_age_days,config_drift_score,recent_occlusion_alarms,alarms_during_session,risk_label,risk_score,risk_reasons,design_score,interaction_score,configuration_score,system_score,composite_score,grade,design_reasons,interaction_reasons,configuration_reasons,system_reasons,guardrail_advisory_shown,guardrail_advisory_acknowledged,spacecom2_connected,firmware_signed,recall_batch_affected,bolus_max_ml
braun_0011_ideal,alaris-19de0a9406e-000a,2026-04-30T23:11:21.600Z,braun_infusomat,686N,946,3,0,3,0,0,0,0,0.0,1.0,5.0,5.0,0.0,0.0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,355,1,0,0,0,70,5,6,86,1,1,0,0.013,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0012_ideal,alaris-19de0a9406f-000b,2026-04-30T23:11:21.600Z,braun_infusomat,686N,0,12,7,2,2,1,1,0,0.667,2.0,50.0,56.667,6.667,0.1177,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,1,0,0,1,1,362,1,0,0,0,70,5,1,85,1,1,11,0.03,0,0,high,0.516,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.4,0.0,1.0,0.516,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,0.0,1.0,0.0,0.0,2.0
braun_0013_ideal,alaris-19de0a94070-000c,2026-04-30T23:11:21.600Z,braun_infusomat,686N,2793,9,2,7,0,0,0,0,0.222,1.0,31.667,31.667,0.0,0.0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,0,0,0,1,1,253,1,0,0,0,70,5,23,92,1,1,4,0.034,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0014_cyber_risk,alaris-19de0a94071-000d,2026-04-30T23:11:21.600Z,braun_infusomat,686N,2150,6,0,6,0,0,0,0,0.0,1.0,8.0,8.0,0.0,0.0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,249,1,0,0,0,70,5,132,75,1,1,21,0.238,1,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0015_ideal,alaris-19de0a94072-000e,2026-04-30T23:11:21.600Z,braun_infusomat,686N,3061,10,1,9,0,0,0,0,0.1,1.0,1.019,1.009,0.01,0.0099,0,U/h,heparin,HEPARIN,1,500,2000,100.0,5000,0,0,0,1,1,283,1,0,0,0,70,5,18,94,1,1,11,0.023,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0016_neglected,alaris-19de0a94073-000f,2026-04-30T23:11:21.600Z,braun_infusomat,686N,0,5,0,2,3,0,1,0,0.0,5.0,1.0,1.0,0.0,0.0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,375,1,0,0,0,70,5,336,31,1,0,112,0.452,3,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",1.0,1.0,0.0,0.0,0.0,2.0
braun_0017_cyber_risk,alaris-19de0a94074-0010,2026-04-30T23:11:21.600Z,braun_infusomat,686N,0,15,6,9,0,0,0,0,0.4,1.0,55.0,56.111,1.111,0.0198,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,0,0,0,1,1,346,1,0,0,0,70,5,75,68,1,1,16,0.183,2,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0018_ideal,alaris-19de0a94075-0011,2026-04-30T23:11:21.600Z,braun_infusomat,686N,917,3,0,3,0,0,0,0,0.0,1.0,10.5,10.5,0.0,0.0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,1,387,1,0,0,0,70,5,13,90,1,1,9,0.043,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0019_ideal,alaris-19de0a94076-0012,2026-04-30T23:11:21.600Z,braun_infusomat,686N,0,7,7,0,0,0,0,0,1.0,1.0,55.556,56.111,0.555,0.0099,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,0,0,0,1,0,0,1,0,0,0,70,5,18,98,1,1,10,0.017,0,0,high,0.459,"['R05: Firmware version has known CVE vulnerability', 'R13: VTBI not set — no infusion completion detection', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.25,1.0,0.459,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],['R13: VTBI not set — no infusion completion detection'],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0020_neglected,alaris-19de0a94077-0013,2026-04-30T23:11:21.600Z,braun_infusomat,686N,0,8,1,2,5,0,2,0,0.125,1.143,9.0,14.0,5.0,0.3571,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,1,0,0,1,0,0,1,0,0,0,70,5,314,27,1,0,271,0.674,1,0,high,0.615,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R05: Device in FDA 2023 Class I recall scope — faulty occlusion alarm (confirmed death)']",0.91,0.4,0.25,1.0,0.615,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]"", 'BB-R05: Device in FDA 2023 Class I recall scope — faulty occlusion alarm (confirmed death)']",['R10: 10% dose error (≥10% relative error)'],['R13: VTBI not set — no infusion completion detection'],"['R05: Firmware version has known CVE vulnerability', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",1.0,0.0,0.0,0.0,1.0,2.0
braun_0021_cyber_risk,alaris-19de0a94078-0014,2026-04-30T23:11:21.600Z,braun_infusomat,686N,0,11,0,9,2,0,1,0,0.0,1.571,9.0,11.0,2.0,0.1818,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,1,0,0,1,1,234,1,0,0,0,70,5,142,52,1,1,3,0.05,1,0,high,0.516,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.4,0.0,1.0,0.516,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,0.0,1.0,0.0,0.0,2.0
braun_0022_neglected,alaris-19de0a9407a-0015,2026-04-30T23:11:21.601Z,braun_infusomat,686N,0,4,1,3,0,0,0,0,0.25,1.0,23.625,27.563,3.938,0.1429,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,0,0,1,0,0,0,70,5,105,19,1,0,136,0.468,1,0,high,0.579,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R17: Battery critically low (<20%)', 'R18: Not connected to Gateway — no remote monitoring', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",0.73,0.4,0.25,1.0,0.579,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],['R13: VTBI not set — no infusion completion detection'],"['R05: Firmware version has known CVE vulnerability', 'R16: Drug library outdated (>90 days since update)', 'R17: Battery critically low (<20%)', 'R18: Not connected to Gateway — no remote monitoring', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",1.0,1.0,0.0,0.0,0.0,2.0
braun_0023_ideal,alaris-19de0a9407b-0016,2026-04-30T23:11:21.601Z,braun_infusomat,686N,0,11,0,9,2,0,1,0,0.0,1.571,9.0,11.0,2.0,0.1818,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,1,0,0,1,0,0,1,0,0,0,70,5,5,87,1,1,1,0.037,0,0,high,0.579,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'R13: VTBI not set — no infusion completion detection', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.4,0.25,1.0,0.579,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],['R13: VTBI not set — no infusion completion detection'],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,0.0,1.0,0.0,0.0,2.0
braun_0024_ideal,alaris-19de0a9407c-0017,2026-04-30T23:11:21.601Z,braun_infusomat,686N,0,8,0,8,0,0,0,0,0.0,1.0,10.0,10.0,0.0,0.0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,3,95,1,1,6,0.007,0,0,high,0.459,"['R05: Firmware version has known CVE vulnerability', 'R13: VTBI not set — no infusion completion detection', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.25,1.0,0.459,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],['R13: VTBI not set — no infusion completion detection'],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0025_ideal,alaris-19de0a9407d-0018,2026-04-30T23:11:21.601Z,braun_infusomat,686N,6660,20,20,0,0,0,0,1,1.0,1.0,1.2,1.81,0.61,0.337,1,U/h,heparin,HEPARIN,1,500,2000,100.0,5000,0,0,0,1,1,391,1,0,0,0,70,5,12,82,1,1,1,0.003,0,0,high,0.654,"['R05: Firmware version has known CVE vulnerability', 'R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R15: Boundary hit during rate entry — operator tested limits', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.86,0.0,1.0,0.654,E,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R15: Boundary hit during rate entry — operator tested limits']",[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0026_ideal,alaris-19de0a9407e-0019,2026-04-30T23:11:21.601Z,braun_infusomat,686N,0,10,7,1,1,1,1,0,0.8,1.667,50.0,56.111,6.111,0.1089,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,1,0,0,1,1,152,1,0,0,0,70,5,2,81,1,1,1,0.015,0,0,high,0.516,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.4,0.0,1.0,0.516,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,0.0,1.0,0.0,0.0,2.0
braun_0027_ideal,alaris-19de0a9407f-001a,2026-04-30T23:11:21.601Z,braun_infusomat,686N,6640,20,20,0,0,0,0,1,1.0,1.0,1.2,1.37,0.17,0.1241,0,U/h,heparin,HEPARIN,1,500,2000,100.0,5000,0,0,0,1,1,443,1,0,0,0,70,5,3,86,1,1,13,0.038,0,0,high,0.522,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'R15: Boundary hit during rate entry — operator tested limits', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.42,0.0,1.0,0.522,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]","['R10: 10% dose error (≥10% relative error)', 'R15: Boundary hit during rate entry — operator tested limits']",[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
